BLM_KEY,GEO_STATE,DIST_RA,RA,SITE_ID,MINE_NAME,MILS_ID,CRIBMRDS,STATE_ID,PRI_COMDTY,USGS_QUAD,UTM_ZONE,NORTHING,EASTING,TOWNSHIP,RANGE,SECTION,SUBDIV,MERIDIAN,COUNTYCD,SURF_OWN,MIN_OWN,ELEVATION,Secondary Commodity,Site is in,Within mile(s) of,VIS_ROAD,VIS_TRAIL,VIS_POPUL,DIFFICULTY,ACCESS_LEN,ACCESS_WID,Road Log,ACCESS_AC,HUMAN_USE,HUMAN_DES,SITE_ACRES,GEN_SLOPE,FLOODPLAIN,REC_MINACT,MINACT_DES,NO_OP_ADIT,NO_CL_ADIT,NO_OP_INCL,NO_CL_INCL,NO_OP_SHFT,NO_CL_SHFT,NO_STOPES,NO_OTH_OP,OTH_TYPE,NO_TRENCH,TRENCH_LEN,NO_PROSP,NO_OP_DH,NO_PIT_G30,NO_PIT_L30,PT_HIGHWAL,WASDMP_L01,WASDMP01_5,WASDMP_G5,TAILS_L_01,TAILS_01_5,TAILS_G5,NO_HEAPS,NO_DREDGE,NO_PONDS,NO_DAMS,NO_MILLS,MILL_TYPE,NO_EXPLSV,EXPLSV_DES,EQUIP_MACH,HEADFRAMES,TREST_TRAM,POWERLINES,STRUCTURES,STRUCT_TYP,STRUCT_CON,STRUCT_LOK,HOMESITES,OTHER_FEAT,VEG_COND,REVEG_EVID,REVEG_DESC,ANIML_EVID,ANIML_PRES,ANIML_DES,STAIN_SOIL,STAIN_DESC,SULF_MIN,SULFMINTYP,TAILS,FLOW_H2O,FLOW_PH,FLOW_COND,FLOW_GPM,STAND_H2O,STAND_PH,STAND_COND,TAILS_H2O,TAILS_PH,TAILS_COND,TAILS_GPM,WASTE_H2O,WASTE_PH,WASTE_COND,WASTE_GPM,ORE_H2O,ORE_PH,ORE_COND,ORE_GPM,AJ_GRD_H2O,AJ_GRD_PH,AJ_GRD_CON,AJ_GRD_GPM,AJ_GRD_DIS,AJ_SUR_H2O,AJ_SUR_PH,AJ_SUR_CON,AJ_SUR_GPM,AJ_SUR_DIS,AM_SURFH2O,AM_SURF_PH,AM_SURFCON,AM_SURFGPM,AM_SURFDST,BM_SURFH2O,BM_SURF_PH,BM_SURFCON,BM_SURFGPM,BM_SURFDST,AQUA_LIFE,AQUA_LOC,AQUA_DESCR,H2O_BEDCLR,NO_SAMPLES,CHEM_PILES,ACID_ODOR,ASBESTOS,PETROCHEMS,DUMPSITES,POWER_SUBS,TRANSFORMS,BARREL_TNK,LEAKING,CONTENTS,UNDRG_STOR,STOR_DESCR,OTHER,BACKG_RAD,ADIT_RAD,ADIT_WL,SHAFT_RAD,SHAFT_WL,OTHER_RAD,OTHER_WL,RILLS,GULLIES,SHEETWASH,UNSTABL_RX,SLOPE_INST,WIND_EROS,MITIG_STAT,MIT_FENCED,MIT_SIGNS,HAZ_MITIG,OTHER_MIT,MIT_COND,SITE_IDTAG,TAG_LOCT,THREATNED,CULTURAL,HISTORIC,OTHERH,OTHERDES,DATE,MAX_PDOP,RCVR_TYPE,FILT_POS,STD_DEV,GPS_HEIGHT,FIPSCODE,LONGITUDE,LATITUDE,LASTUDDATE,LASTUDTIME,LASTUDUSER,QUADNAME,SITENAME,COUNTY,WATERSHED,CONGRDIST,ALIASES,DATEADDED,ADDEDBY,CREATED DATE,LAST UPDATE,EST COST,ACT COST,AUTHORITY,ENV ASSESSMENT,NOTICE INTENT,FINAL EIS,ON THE GROUND WORK,DATA C_ENVIR,DATE C_INTENT,DATE C_EIS,DATE C_GROUND,PRP SEA,PRP NAME,PRP NAME2,PRP NAME3,FUNDS CONTRIBUTED,FUNDS CONTRIBUTED1,FUNDS CONTRIBUTED2,FUNDS CONTRIBUTED3,Condition
CO018800065,CO,188,,65,Curtis Ridge Prospect,,,,650,,13,4426523,403235,,,,,,49,NON,BLM,,,,,3,0,0,HIKE,,,,,,,0.5,0-10,ADJ,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Y,-,Y,Y,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,N,N,N,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,49049,-106,39.986056,,16:23:38,,Battle Mountain,,Utah,Colorado headwaters,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO018800068,CO,188,,68,Lost Creek,,,,650,,13,4420964,403876,,,,,,49,BLM,BLM,,,,,3,0,0,2WD,,,,,,,,11-35,ADJ,N,,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ADIT COVER,0,0,0,0,S,Y,"GRASS, SAGEBRUSH",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,90,,N,N,Y,N,Y,N,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,49049,-106,39.93605179,,16:23:38,,Sylvan Reservoir,,Utah,Colorado headwaters,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO018800069,CO,188,,69,Williams Fk Res Uranium,,,,650,,13,4432166,396195,,,,,,49,BLM,BLM,,,,,3,0,0,2WD,1320,20,,,,,5,0-10,ADJ,,,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Y,"SAGE, GRASSES",Y,,COW & DEER PRINTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,95,,Y,N,Y,N,Y,N,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,49049,-106,40.03605248,,16:23:38,,Parshall,,Utah,Colorado headwaters,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO018800070,CO,188,,70,7721' Prospect,,,,650,,13,4431000,393750,,,,,,49,BLM,BLM,,,,,2,0,0,2WD,150,10,,,,,0.5,0-10,NA,N,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Y,"SAGEBRUSH, GRASS",Y,,COW PRINTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,99,,N,N,Y,N,N,N,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,49049,-106,40.0252449,,16:23:38,,Parshall,,Utah,Colorado headwaters,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO018800071,CO,188,,71,Unknown,,,,650,,13,4433130,393364,,,,,,49,BLM,BLM,,,,,3,0,0,2WD,750,20,,0,,,5,0-10,NA,N,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Y,"GRASS, SAGEBRUSH",Y,,HORSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,99,,Y,Y,Y,N,Y,Y,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,49049,-106,40.04438286,,16:23:38,,Junction Butte,,Utah,Colorado headwaters,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO018800080,CO,188,,80,Unknown,,,,650,,13,4484036,391963,,,,,,49,BLM,BLM,,,,,3,0,0,HIKE,1320,,,,,,5,11-35,ADJ,N,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Y,"GRASSES, SAGEBRUSH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,99,,Y,N,N,N,N,N,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,12/9/94,,,,,,49049,-106,40.50273366,,16:23:38,,Junction Butte,,Utah,North Platte Headwaters,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO018800110,CO,188,,110,Wolford Prospects,,,,650,,13,4437902,383482,,,,,6,49,BLM,BLM,,,,,3,0,0,4WD,,,,,Y,,10,11-35,NA,,,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,GARBAGE,S,Y,"GRASS, SAGEBRUSH",Y,Y,ANTELOPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,49049,-106,40.08605845,,16:23:48,,Junction Butte,,Utah,Colorado headwaters,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800001,CO,348,,1,Mary Ann Mine,,,,650,,12,4234420,693400,46N,17W,18,NESW,23,85,BLM,BLM,,,,,3,3,0,4WD,,,,,N,,3,0-10,N/A,N,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,HOIST HOUSE/LOADING CHUTE,FAIR,,1,,D,Y,"BUNCH GRASS,FIR,JUNP",N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.1,,,,0,,N,N,N,N,N,N,NONE,N,,,,,Y,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.23966876,,,,Bull Canyon,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800002,CO,348,,2,Prospect,,,,650,,12,4233560,691740,46N,18W,24,NENW,23,85,BLM,BLM,,,,,1,0,0,4WD,150,15,,0.1,N,,1,0-10,N/A,N,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POOR,,1,,S,Y,UNKNOWN GRASSES,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,0.14,,N,N,N,N,N,N,NONE,N,,,,,Y,NW CORN OF STRC,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.23227896,,,,Bull Canyon,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800003,CO,348,,3,Uranus,,,,650,,12,4234730,693420,46N,17W,18,SENW,23,85,BLM,BLM,,,,,3,0,0,2WD,150,20,,1,N,,5,11-35,N/A,N,,1,1,0,,,,,9,"4""VENTS OR DRILL HOL",0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,2,HOMESITES OR MINE BLDGS,POOR,,,GARBAGE,D,Y,"RABBITBRUSH,SAGE",N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.16,,,,0.04,,N,N,N,N,N,N,NONE,N,,,,,Y,,FALSE,FALSE,FALSE,FALSE,,9/28/94,,,,,,08085,-108,38.24245634,,,,Bull Canyon,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800004,CO,348,,4,Pluto,,,,650,,12,4235180,691920,46N,18W,13,NENW,23,85,BLM,BLM,,,,,3,,,2WD,,,,,N,,5,0-10,N/A,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,,,,,,,,,,1,,,1,2,"LOAD DUMP, BUILDING",POOR,,,DEBRIS,S,Y,RABBIT BRUSH,N,,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.16,,,,0,,N,N,N,N,N,N,NONE,N,,,,,Y,RT SIDE OF ADIT,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.24683058,,,,Bull Canyon,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800005,CO,348,,5,Canopus,,,,650,,12,4234980,692720,46N,18W,13,SENE,23,85,BLM,BLM,,,,,3,,,2WD,,,,,N,,3,11-35,N/A,N,,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,1,BUILDING TIMBERS,POOR,,,"GARBAGE, DEBRIS",D,Y,"P/J, RABBITBRUSH",Y,N,DEER POOP,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.04,,,,0.38,,N,N,N,N,N,N,NONE,N,,,,,Y,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.24485819,,,,Bull Canyon,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800006,CO,348,,6,Capella,,,,650,,12,4234670,692380,46N,18W,13,SWNE,23,85,BLM,BLM,,,,,3,,,2WD,600,15,,0.2,N,,5,0-10,N/A,N,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CONCRETE FOUNDATION,,,,"DEBRIS, GARBAGE",S,Y,"SAGE, RABBIT BR,GRAS",N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.18,,,,0,,N,N,N,N,N,N,-,N,,,FLOOD CONTROL,FAIR,Y,ADIT PORTAL,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.24213912,,,,Gateway,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800007,CO,348,,7,Wildsteer Mines,,,,650,,12,4234840,691330,46N,18W,13,W2NW,23,85,BLM,BLM,,,,,2,,,HIKE,,,,,N,,20,>35,N/A,N,,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,4,LOADING CHUTES,POOR,0,0,"DEBRIS, GARBAGE",D,Y,"GRASSES,RABBIT BRUSH",Y,N,"DEER, ELK TRACKS",N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4,0,,,0.3,,N,N,N,N,N,N,NONE,,,,,,Y,"ON RAIL, ADIT 2",FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.24389425,,,,Bull Canyon,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800008,CO,348,,8,Aztec,,,,650,,12,4233450,695900,46N,17W,20,SENE,23,85,BLM,BLM,,,,,2,,,HIKE,,,,,N,,3,11-35,N/A,N,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,"DEBRIS, GARBAGE",D,Y,"GRASSES,RABBIT BRUSH",N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.06,0,,,0.6,,N,N,N,N,N,N,NONE,,,,,,Y,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.23039181,,,,Bull Canyon,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800050,CO,348,,50,Black King Mine,,,,650,,12,4213140,757680,44N,11N,27,SESW,23,113,BLM,BLM,,,,,1,3,0,4WD,300,15,,0.1,Y,TRACKS,2,11-35,N/A,N,,1,1,0,0,1,,2,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,1,,3,"2 CABINS, 1 OUTHOUSE",POOR,,,,H,Y,"GRASSES,SHRUBS",N,N,,Y,COPPER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,N,NONE,N,,,,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08113,-108,38.03200792,,,,Horse Range Mesa,,San Miguel,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800250,CO,348,,250,Margie #2,,,,650,,12,4250275,693450,48N,17W,30,SWSE,23,85,BLM,BLM,,,,,,3,,4WD,,,,,N,,1,11-35,ADJTO,N,,1,0,1,0,0,0,0,0,0,0,,,5,0,0,0,0,1,,,,,,,,,,,,,,,1,,,,,,,,H,Y,"GRASSES, BUSHES,CEDA",Y,,"DEER,COW TRACKS,LIZ,BIRDS",N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,-,,,,0.19,0.42,,,,3.41,,,,,,,,NONE,,,,,,Y,STACKED,FALSE,FALSE,FALSE,FALSE,,8/6/95,,,,,,08085,-108,38.38244731,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800251,CO,348,,251,Sob,,,,650,,12,4249380,692900,48N,17W,31,NESWNW,23,85,BLM,BLM,,,,,0,0,0,4WD,30,10,,0.1,N,,0.5,11-35,WITHIN,N,,1,1,0,0,1,1,0,0,0,0,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,N,Y,"CEDAR,PLANTS,GRASSES",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,,,,0.38,,,Y,,,,,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,8/6/95,,,,,,08085,-108,38.37450583,,,,Davis Mesa,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800252,CO,348,,252,Buck Shot Group,,,,650,,12,4249300,692760,48N,17W,31,NESENW,23,85,BLM,BLM,,,,,3,,,HIKE,,,,,N,,1,0-10,NA,N,,0,0,0,0,0,0,0,1,AIR SHAFT,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,1,WOOD FOUNDATION,GOOD,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,8/6/95,,,,,,08085,-108,38.37381553,,,,Davis Mesa,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800253,CO,348,,253,Buck Shot Mine,,,,650,,12,4249200,692700,48N,17W,31,SWSWNW,23,85,BLM,BLM,,,,,3,,,4WD,6,3,,0.1,,,2,>35,WITHIN,N,,0,3,0,0,0,0,0,1,VENT,0,,,,0,0,0,0,1,,,,,,,,,,,,,1,,1,,,,,,,,H,,"NATIVE SHRUBS,TREES",Y,,COW TRACKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,2.09,,,,2.09,,,Y,Y,,Y,Y,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,12/6/95,,,,,,08085,-108,38.37292787,,,,Davis Mesa,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800254,CO,348,,254,Propect,,,,650,,12,4249350,692860,48N,17W,31,NWSWNW,23,85,BLM,BLM,,,,,,,,HIKE,,,,,N,,0.1,>35,,N,,0,0,0,1,0,0,0,0,0,0,,1,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,H,,,Y,,"LIZARDS, COW TRACKS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,ENTRANCE BACKFILLED,GOOD,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.37424428,,,,Davis Mesa,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800255,CO,348,,255,Tramp #2 Group,,,,650,,12,4247300,693320,47N,17W,6,S2NESW,23,85,BLM,BLM,,,,,3,,,HIKE,,,,,Y,TIRE TRACKS,1,11-35,ADJTO,N,,2,2,0,0,3,2,0,0,0,0,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,H,,,Y,,"TRACKS, GNATS",Y,3' DIAM OIL ST?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"UNKNOWN, PART BURIED",,,,0.68,0.45,,,,,,,Y,,,,,-,,,,2 ADITS LOCKED,GOOD,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.355683,,,,Davis Mesa,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800256,CO,348,,256,Tramp #2 Group,,,,650,,12,4247450,693300,47N,17W,6,NENESW,23,85,BLM,BLM,,,,,3,,,HIKE,,,,,Y,FOOT PRINTS,3,>35,WITHIN,N,,2,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,,,,,,,,,,,,,,,1,,1,SLUICE BOX (LOADOUT?),POOR,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FUEL SUPPLY,,,,,,,1.29,,,Y,,Y,Y,,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.3570382,,,,Davis Mesa,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800257,CO,348,,257,Prospect #1,,,,650,,12,4247800,692320,47N,18W,1,NWSENE,23,85,BLM,BLM,,,,,,,,HIKE,,,,,N,,0.1,>35,NA,N,,,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,H,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,Y,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.36040131,,,,Davis Mesa,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800258,CO,348,,258,Prospect #2,,,,650,,12,4247440,693400,47N,17W,6,NENWSW,23,85,BLM,BLM,,,,,,,,HIKE,,,,,N,,0.1,>35,NA,N,,,0,0,0,1,0,0,0,0,0,,,,0,0,0,1,,,,,,,,,,,,,,,,,,1,LOADOUT,POOR,,,,H,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,GOOD,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.35692654,,,,Davis Mesa,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800259,CO,348,,259,Prospect #3,,,,650,,12,4246960,693350,47N,17W,6,NESESW,23,85,BLM,BLM,,,,,3,,,2WD,,,,,N,,1,>35,WITHIN,N,,1,1,0,0,3,1,0,0,0,0,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,1,METAL OUTHOUSE-1 HOLER,FAIR,,,,S,,NATURAL VEGETATION,Y,,TRACKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,0.99,,,Y,,Y,,,NONE,,,,,,Y,OUTSIDE ADIT,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.35261452,,,,Davis Mesa,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800260,CO,348,,260,Tramp #2 Group,,,,650,,12,4247600,693350,47N,17W,6,SESENW,23,85,BLM,BLM,,,,,3,,,2WD,,,,,,,1,0-10,NA,,,,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,1,ROCK CACHE,FAIR,,,,H,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.09,,,,,,,,,,,,-,,,,HAZARDS MITIGATED,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.35837828,,,,Davis Mesa,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800261,CO,348,,261,Ds Shaft,,,,650,,12,4243450,694300,47N,17W,19,NENENE,23,85,NONBLM,NONBLM,,,,,,,,4WD,,,,,Y,TIRE TRACKS,0.5,0-10,WITHIN,N,,0,0,0,0,1,0,0,0,0,0,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,H,,,Y,,TRACKS,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,0.3,,,,,,,,,,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.32079839,,,,Davis Mesa,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034800262,CO,348,,262,Unknown #1,,,,650,,12,4244050,694680,47N,17W,17,NWNESW,23,85,NONBLM,NONBLM,,,,,,,,4WD,,,,,Y,HUMAN FOOTPRINT,1,11-35,NA,N,,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,H,,"YUCCA,GRASS,RABB SHR",Y,,TRACKS,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,0.3,,,Y,,,,,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,,,,,,,08085,-108,38.32611945,,,,Davis Mesa,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
